emp_no,first_name,last_name,birth_date,title,salary
44664,Zhaofang,Luke,1952-08-08,Senior Staff,44664
44667,Gregory,Trachtenberg,1952-05-30,Senior Staff,44667
44671,Val,Vitiello,1955-09-09,Engineer,44671
44682,Souichi,Boissier,1954-02-16,Senior Staff,44682
44683,Makato,Marrevee,1954-11-19,Engineer,44683
44691,Munir,Montresor,1955-12-09,Senior Staff,44691
44692,Arie,Luders,1955-05-02,Senior Staff,44692
44695,Sadok,Baek,1954-04-28,Senior Staff,44695
44701,Bokyung,Perez,1955-11-20,Staff,44701
44703,Panayotis,Rousseau,1954-06-26,Assistant Engineer,44703
44707,Kousuke,Langford,1952-07-16,Senior Staff,44707
44708,Jayson,Krychniak,1955-12-19,Engineer,44708
44713,Lihong,Harbusch,1952-12-24,Engineer,44713
44716,Georgy,Haddadi,1954-10-29,Senior Engineer,44716
44717,Debatosh,Delaune,1955-12-21,Senior Engineer,44717
44721,Dinah,Zielinski,1954-02-05,Engineer,44721
44728,Kwee,Muhlberg,1952-05-06,Engineer,44728
44730,Haldun,Keirsey,1952-05-20,Senior Staff,44730
44733,Behnaam,Chleq,1953-12-24,Engineer,44733
44734,Shay,Vandervoorde,1954-05-08,Engineer,44734
44735,Weiye,Gurbaxani,1953-08-08,Staff,44735
44737,Vishu,Juneja,1954-11-15,Engineer,44737
44739,Rasiah,Vecchi,1954-01-01,Engineer,44739
44740,Georg,Uhrik,1955-10-31,Senior Engineer,44740
44741,Zita,Danner,1953-03-08,Senior Staff,44741
44750,Bernice,Coors,1955-09-12,Senior Staff,44750
44752,Gor,Haldar,1955-06-26,Engineer,44752
44760,Takahiro,Karner,1952-03-23,Staff,44760
44764,Ayonca,Ghemri,1952-10-04,Staff,44764
44771,Leandro,Wilharm,1954-09-16,Engineer,44771
44773,Mario,Stenning,1952-05-22,Senior Staff,44773
44774,Yinlin,Lunn,1953-09-18,Senior Staff,44774
44784,Mohammed,Koblick,1955-08-16,Senior Engineer,44784
44785,Phule,Kriebel,1952-09-13,Senior Staff,44785
44790,Kaijung,Merlo,1953-06-27,Senior Staff,44790
44794,Masako,Kavraki,1952-08-03,Technique Leader,44794
44801,Paddy,Benzmuller,1952-02-26,Senior Staff,44801
44803,Oddvar,Mamelak,1955-04-29,Staff,44803
44806,Vishu,Schwabacher,1952-11-07,Senior Engineer,44806
44809,Nagui,Gill,1955-02-03,Engineer,44809
44810,Zhenhua,Bazelow,1953-05-31,Staff,44810
44819,Chiranjit,Terekhov,1953-12-08,Staff,44819
44821,Martien,Covnot,1952-02-19,Senior Engineer,44821
44825,Gil,Streng,1952-05-02,Engineer,44825
44827,Akeno,Lindqvist,1955-06-03,Staff,44827
44828,Aria,Hiltgen,1952-10-01,Engineer,44828
44829,IEEE,Biros,1953-02-14,Engineer,44829
44833,Yuping,Gilg,1952-09-05,Engineer,44833
44837,Youssef,Staelin,1954-09-21,Senior Staff,44837
44839,Xudong,Greibach,1953-07-17,Engineer,44839
44842,Khalid,Munke,1952-05-24,Senior Staff,44842
44843,Shin,Ermel,1955-02-05,Senior Staff,44843
44844,Gino,Pesch,1954-10-09,Senior Staff,44844
44854,Shahar,Ratzlaff,1954-06-24,Staff,44854
44855,Seshu,Baek,1955-05-23,Engineer,44855
44856,Amabile,Seuren,1953-01-07,Senior Staff,44856
44861,Hideo,Munos,1955-07-14,Engineer,44861
44862,Rafols,Herath,1952-04-21,Senior Staff,44862
44865,Tianruo,Harnett,1954-09-09,Staff,44865
44869,JoAnne,Serov,1952-02-22,Senior Staff,44869
44870,Xiong,Orlowski,1952-09-11,Staff,44870
44873,Eberhardt,Raczkowsky,1955-12-25,Staff,44873
44874,Janche,Cools,1954-08-26,Staff,44874
44875,Goh,Reinhart,1953-08-06,Senior Staff,44875
44877,Debatosh,Fordan,1953-04-26,Senior Staff,44877
44882,Sibyl,Hutton,1954-09-11,Engineer,44882
44883,Kagan,Cichocki,1953-06-07,Engineer,44883
44886,Poornachandra,Kuszyk,1953-10-02,Engineer,44886
44889,Heejo,Baby,1954-10-13,Senior Engineer,44889
44891,Cheong,Zaumen,1954-10-31,Engineer,44891
44894,Yonghong,Lindqvist,1955-04-25,Engineer,44894
44898,Bouchung,Adachi,1953-04-05,Engineer,44898
44902,Pohua,Heering,1954-11-30,Engineer,44902
44904,Josyula,Crelier,1953-08-13,Technique Leader,44904
44908,Kamakshi,Pehl,1954-11-26,Engineer,44908
44911,Leandro,Nitta,1952-08-02,Staff,44911
44913,Vishu,Cappelli,1953-06-14,Engineer,44913
44914,Subhash,Fortenbacher,1954-04-17,Senior Engineer,44914
44915,Genta,Mateescu,1952-11-09,Senior Engineer,44915
44924,Divier,Azevdeo,1953-08-16,Senior Staff,44924
44935,Younwoo,Hiltgen,1952-08-03,Assistant Engineer,44935
44937,Shugo,Hiltgen,1955-02-21,Engineer,44937
44938,Valdiodio,Potthoff,1954-12-25,Senior Staff,44938
44939,Zissis,Michaels,1954-12-08,Engineer,44939
44941,Giao,Rosen,1952-06-17,Engineer,44941
44943,Lalit,Hmelo,1952-10-27,Senior Engineer,44943
44952,Zeydy,Munoz,1952-05-29,Engineer,44952
44954,Adhemar,Nitta,1955-10-01,Senior Engineer,44954
44955,Aram,Kawashima,1954-11-18,Engineer,44955
44957,Zsolt,Matzat,1954-02-15,Senior Engineer,44957
44963,Amabile,Gimbel,1953-03-16,Engineer,44963
44965,Tetsurou,Suppi,1953-03-03,Senior Engineer,44965
44966,Foong,Beetstra,1952-12-11,Engineer,44966
44973,Yakkov,Frezza,1954-06-24,Technique Leader,44973
44975,Shih,Shihab,1955-07-30,Senior Engineer,44975
44977,Hiroyasu,Miara,1953-11-09,Technique Leader,44977
44979,Isamu,Pero,1952-02-05,Senior Staff,44979
44984,Ult,Lichtman,1955-05-15,Senior Engineer,44984
44988,Oldrich,Kleiser,1954-11-17,Engineer,44988
44990,Uzi,Lindenbaum,1955-08-25,Senior Staff,44990
44992,Kendra,Perna,1953-09-16,Technique Leader,44992
44994,Godehard,Cappelletti,1953-04-02,Engineer,44994
44996,Dzung,Pouyioutas,1953-01-22,Engineer,44996
44998,Vishv,Kaiser,1954-04-19,Engineer,44998
44999,Chiradeep,Assaf,1955-05-07,Staff,44999
45000,Ayakannu,Asrin,1953-02-04,Senior Engineer,45000
45002,Leif,Klyachko,1952-08-31,Engineer,45002
45005,Tamiya,Blokdijk,1953-04-24,Staff,45005
45006,Vishv,Liedekerke,1953-05-10,Senior Engineer,45006
45014,Souichi,Orsini,1955-01-23,Senior Staff,45014
45015,Marek,Muhlberg,1953-09-12,Assistant Engineer,45015
45021,Ravishankar,Candan,1955-11-19,Senior Staff,45021
45023,Snehasis,Haddadi,1953-05-04,Technique Leader,45023
45036,Dmitri,Heijenga,1955-11-07,Staff,45036
45041,Garnet,Swab,1955-12-13,Senior Staff,45041
45042,Marek,Heinisuo,1952-12-23,Technique Leader,45042
45044,Sachin,Zaccaria,1952-06-02,Senior Staff,45044
45046,Mahmut,Soicher,1952-04-02,Engineer,45046
45047,Mizuhito,Covnot,1954-07-30,Engineer,45047
45053,Ymte,Zongker,1954-05-30,Technique Leader,45053
45054,Aloys,Pauthner,1954-09-21,Senior Staff,45054
45055,Xiaobin,Radhakrishnan,1954-09-29,Engineer,45055
45057,Marsha,Lenart,1954-10-24,Senior Staff,45057
45058,Shuzo,Mahmud,1953-06-05,Engineer,45058
45060,Weijing,Gimbel,1954-10-20,Technique Leader,45060
45062,Aemilian,Hammerschmidt,1953-09-12,Senior Staff,45062
45064,Rutger,Baar,1954-05-26,Staff,45064
45066,Seongbin,Gadepally,1952-05-28,Engineer,45066
45069,Lenore,Valette,1955-02-22,Engineer,45069
45070,Ennio,Frolund,1954-06-25,Engineer,45070
45083,Narain,Belinskaya,1954-10-06,Senior Staff,45083
45085,Toshimi,Sidou,1955-02-02,Engineer,45085
45087,Aksel,Zallocco,1954-07-12,Engineer,45087
45089,Francesca,Kirkerud,1952-04-11,Senior Engineer,45089
45092,Francesca,Chandrasekhar,1955-07-15,Staff,45092
45096,Yolla,Luce,1952-07-19,Staff,45096
45099,Tua,Chiola,1953-08-01,Staff,45099
45100,Kristof,Frezza,1953-05-22,Senior Engineer,45100
45104,Huei,Denny,1953-05-29,Assistant Engineer,45104
45112,Kwangho,Nilsson,1952-03-02,Senior Staff,45112
45113,Pantung,Stanfel,1954-07-13,Engineer,45113
45121,Menkae,Christianini,1952-12-30,Engineer,45121
45123,Lakshmi,Jullig,1955-02-27,Assistant Engineer,45123
45127,Shushma,Marzano,1953-01-02,Senior Engineer,45127
45128,Hideyuki,Nittel,1953-12-27,Senior Engineer,45128
45130,Bezalel,Puppe,1953-07-30,Senior Staff,45130
45134,Jingling,Miara,1952-02-24,Staff,45134
45138,Miomir,Karcich,1953-02-05,Senior Staff,45138
45142,Perla,Rehfuss,1952-06-03,Engineer,45142
45145,Almudena,Zumaque,1954-08-01,Senior Staff,45145
45149,Weiye,Salinas,1953-05-02,Senior Engineer,45149
45163,Peer,Flowers,1952-12-06,Assistant Engineer,45163
45164,Yakkov,Sidou,1955-09-04,Staff,45164
45166,Licheng,Lorho,1953-05-10,Senior Staff,45166
45170,Irena,Rissanen,1953-01-31,Staff,45170
45172,Saeko,Radhakrishnan,1952-11-23,Engineer,45172
45173,Jinpo,Thiran,1955-11-12,Engineer,45173
45174,Ravishankar,Pollacia,1955-04-11,Technique Leader,45174
45176,Demin,Collette,1952-06-20,Engineer,45176
45177,Alassane,Iacovou,1952-12-07,Engineer,45177
45179,Nahum,Linnainmaa,1952-04-10,Senior Staff,45179
45183,Cristinel,Gyorkos,1954-08-21,Assistant Engineer,45183
45184,Rosalyn,Velasco,1954-12-01,Staff,45184
45186,Mong,Vernadat,1953-08-01,Senior Staff,45186
45189,Brewster,Impagliazzo,1954-04-20,Engineer,45189
45190,Koichi,Fiebach,1955-08-29,Staff,45190
45193,Reinhard,Lubachevsky,1954-11-11,Senior Staff,45193
45195,Patricio,Ciolek,1953-10-31,Engineer,45195
45196,Kwok,Simmel,1955-06-24,Senior Engineer,45196
45197,Tianruo,Harnett,1954-05-02,Staff,45197
45200,Teunis,Chvatal,1955-08-03,Technique Leader,45200
45204,Alexius,Candan,1955-06-27,Engineer,45204
45208,Gita,Andreotta,1952-05-16,Engineer,45208
45209,Yinghua,Cardazo,1953-03-30,Senior Staff,45209
45210,Arie,Schlegelmilch,1955-06-15,Senior Staff,45210
45216,Gou,Ballarin,1954-12-11,Senior Engineer,45216
45217,Marsal,Pena,1954-09-04,Senior Staff,45217
45221,Yolla,Herber,1955-09-16,Engineer,45221
45228,Utpal,Unni,1953-06-19,Engineer,45228
45230,Tesuro,Coors,1953-01-02,Engineer,45230
45232,Chaosheng,Senzako,1954-07-15,Technique Leader,45232
45239,Uinam,Mundy,1952-12-08,Staff,45239
45244,Joydip,Lueh,1953-11-13,Senior Staff,45244
45245,Margo,Ishibashi,1955-05-30,Senior Staff,45245
45247,Fabrizio,Kornatzky,1952-08-27,Senior Staff,45247
45249,Zeljko,Jansch,1952-08-27,Senior Staff,45249
45251,Billur,Brandsma,1953-05-15,Senior Staff,45251
45253,Zhaofang,Barriga,1953-03-17,Senior Engineer,45253
45254,Bernardo,Dalphin,1952-04-03,Engineer,45254
45256,Berry,Puppo,1952-07-23,Staff,45256
45261,George,Larfeldt,1952-08-19,Senior Staff,45261
45263,Geoff,Larfeldt,1955-09-29,Engineer,45263
45268,Makato,Ertl,1955-12-14,Senior Staff,45268
45269,Arve,Avouris,1952-10-08,Senior Staff,45269
45275,Arun,Swan,1952-08-02,Technique Leader,45275
45277,Jessie,Middleton,1955-07-26,Senior Staff,45277
45279,Toshimo,Auria,1955-04-13,Assistant Engineer,45279
45281,Yonghoan,Chelton,1952-04-11,Engineer,45281
45284,Tesuro,Swift,1952-11-26,Senior Staff,45284
45288,Gift,Savasere,1953-08-01,Engineer,45288
45290,Thanasis,Varman,1954-01-08,Engineer,45290
45293,Duke,Lakshmanan,1955-07-18,Technique Leader,45293
45297,Zhiwei,Sadowski,1953-07-15,Senior Staff,45297
45298,Shay,Valtorta,1955-12-10,Senior Staff,45298
45305,Gretta,Morrow,1955-06-28,Staff,45305
45306,Pranjal,Rajaraman,1954-12-25,Engineer,45306
45307,Krassimir,Comyn,1955-03-20,Senior Staff,45307
45309,Tran,Kugler,1954-10-19,Engineer,45309
45310,Rimli,Passino,1952-05-29,Engineer,45310
45311,Zengping,Talmor,1952-10-27,Senior Staff,45311
45313,DAIDA,Schusler,1952-06-28,Senior Staff,45313
45314,Zhigen,Motley,1955-04-15,Senior Staff,45314
45317,Werner,Shobatake,1953-03-11,Senior Engineer,45317
45318,Franziska,Dalton,1954-08-14,Assistant Engineer,45318
45321,Radhia,Hopewell,1954-05-10,Senior Staff,45321
45327,Khedija,Karner,1955-04-26,Staff,45327
45331,Keung,Peot,1952-10-19,Senior Engineer,45331
45333,Leszek,Waeselynck,1955-08-21,Senior Engineer,45333
45335,Jinxi,Rijsenbrij,1953-06-07,Staff,45335
45336,Nadjib,Holburn,1955-02-04,Assistant Engineer,45336
45337,Boriana,Jansen,1952-02-08,Assistant Engineer,45337
45340,Kitty,Baik,1952-10-20,Staff,45340
45342,Fatemeh,Sluis,1952-07-31,Engineer,45342
45344,Shigeo,Servieres,1953-07-30,Engineer,45344
45349,Younwoo,Kohling,1952-12-15,Engineer,45349
45352,Yuichiro,Zallocco,1954-04-24,Engineer,45352
45361,Frederique,Brookman,1952-09-03,Senior Staff,45361
45363,Kenroku,Hainaut,1952-07-24,Engineer,45363
45364,Pantung,Picht,1954-05-13,Technique Leader,45364
45366,Ranan,Gargeya,1954-09-08,Senior Staff,45366
45367,Terresa,Ermel,1953-12-24,Senior Staff,45367
45376,Mabo,Toyoshima,1953-12-14,Senior Staff,45376
45377,Temple,Flasterstein,1952-07-14,Senior Staff,45377
45379,Khalid,DeMori,1954-06-14,Staff,45379
45380,Arunachalam,Michaels,1952-02-28,Senior Staff,45380
45382,Yoshimitsu,Stassinopoulos,1954-07-28,Engineer,45382
45390,Sedat,Alameldin,1955-02-23,Senior Staff,45390
45396,Tsz,Steenbeek,1954-10-30,Engineer,45396
45397,Jahangir,Speckmann,1953-10-14,Engineer,45397
45399,Masato,Farris,1952-03-15,Engineer,45399
45400,Jiakeng,Woycyznski,1952-09-09,Senior Engineer,45400
45402,Kwok,Liesche,1954-11-01,Staff,45402
45416,Avishai,Percebois,1955-06-09,Senior Staff,45416
45419,Yechiam,Plesums,1953-06-30,Staff,45419
45421,George,Gips,1952-06-06,Engineer,45421
45426,Toney,Plump,1954-10-10,Engineer,45426
45428,Neelam,Wroclawski,1955-01-11,Senior Engineer,45428
45429,Ferdinand,Tempesti,1955-12-04,Engineer,45429
45430,Sigeru,Pezzoli,1953-10-11,Technique Leader,45430
45432,Richard,Barreiro,1952-09-17,Senior Staff,45432
45436,Gila,Limongiello,1952-02-04,Senior Staff,45436
45439,Elrique,Ossenbruggen,1952-08-29,Senior Staff,45439
45443,Billur,Murtagh,1955-04-26,Engineer,45443
45455,Leandro,Fujisawa,1954-05-25,Staff,45455
45460,Mang,Rande,1953-06-05,Technique Leader,45460
45462,Toshimori,Zwicker,1952-09-01,Engineer,45462
45465,Yaghout,Cronan,1954-12-26,Senior Staff,45465
45466,Guiseppe,Tomescu,1952-12-12,Staff,45466
45467,Huican,Bahk,1955-03-08,Engineer,45467
45468,Padma,Pell,1955-05-11,Senior Engineer,45468
45470,Aron,Birta,1955-12-14,Senior Staff,45470
45473,Mihalis,Ulupinar,1952-06-15,Senior Staff,45473
45478,Chikara,Braccini,1953-12-25,Engineer,45478
45479,Ferdinand,Krupka,1954-12-14,Senior Engineer,45479
45488,Shigehiro,Shackel,1955-09-02,Senior Staff,45488
45493,Oscar,Itzigehl,1954-06-26,Senior Staff,45493
45495,Mechthild,Mellouli,1952-09-27,Assistant Engineer,45495
45496,Wojceich,Dolinsky,1955-08-20,Senior Engineer,45496
45499,Tsvetan,Piveteau,1952-07-13,Staff,45499
45506,Dung,Leivant,1952-09-22,Staff,45506
45507,Xiong,Lamparter,1952-06-07,Senior Engineer,45507
45510,Nahum,Orsini,1955-05-21,Engineer,45510
45512,Matk,Czaja,1953-08-31,Staff,45512
45514,Jessie,Alpin,1955-02-15,Staff,45514
45517,Xinglin,Bratsberg,1955-06-04,Senior Staff,45517
45519,Alain,Rothe,1955-09-13,Senior Staff,45519
45520,Moriyoshi,Birch,1954-07-25,Senior Engineer,45520
45522,Pradeep,Bardell,1953-08-14,Engineer,45522
45526,Masami,Gelosh,1954-05-27,Engineer,45526
45527,Edwin,Serot,1954-05-26,Senior Staff,45527
45534,Perla,Jullig,1955-10-01,Staff,45534
45536,KayLiang,Quadeer,1953-12-24,Engineer,45536
45537,Ottavia,Wissmann,1952-06-25,Engineer,45537
45541,Christoper,Chinal,1952-04-06,Staff,45541
45543,Sanjay,Pena,1955-02-12,Engineer,45543
45544,Candido,Coombs,1953-01-26,Staff,45544
45545,Along,Bruckman,1953-03-12,Engineer,45545
45546,Gopalakrishnan,Lanphier,1952-06-08,Senior Staff,45546
45550,Shaowen,McFarlin,1952-04-23,Engineer,45550
45551,Alejandra,Boissier,1952-11-18,Engineer,45551
45552,Aloys,Albarhamtoshy,1953-03-15,Senior Staff,45552
45557,Girolamo,Legleitner,1952-06-12,Engineer,45557
45558,Denny,Gulik,1955-02-26,Senior Staff,45558
45561,Navid,Lodder,1953-10-06,Engineer,45561
45566,Lena,Marsiglia,1952-07-24,Senior Staff,45566
45568,Satoru,Levasseur,1953-12-30,Staff,45568
45570,Shuho,Schwartzburd,1952-11-26,Senior Engineer,45570
45577,Takahiro,Christ,1953-06-09,Staff,45577
45585,Janalee,Decaestecker,1953-10-22,Staff,45585
45591,Vitali,Knightly,1955-01-08,Engineer,45591
45593,Xiaocheng,Litzler,1955-05-24,Engineer,45593
45594,Michaela,Heusch,1954-03-10,Staff,45594
45599,Ronnie,Harnett,1952-04-17,Engineer,45599
45600,Marla,Kenevan,1954-05-05,Engineer,45600
45601,Rafael,Spell,1953-09-13,Engineer,45601
45602,Shigeo,Docker,1954-08-27,Engineer,45602
45607,Hinrich,Beznosov,1952-06-09,Staff,45607
45612,King,Monkewich,1953-01-28,Engineer,45612
45613,Basant,Madeira,1952-12-13,Senior Staff,45613
45618,Huiqun,Kandlur,1954-11-29,Engineer,45618
45619,Khaled,Takkinen,1953-01-08,Engineer,45619
45621,Basim,Malinowski,1953-02-16,Technique Leader,45621
45622,Xianlong,Boguraev,1952-07-16,Senior Staff,45622
45626,Marjo,Olivero,1952-03-07,Senior Engineer,45626
45629,Guoxiang,Nanard,1954-10-31,Staff,45629
45630,Renny,Clouatre,1953-03-09,Staff,45630
45634,Barry,Ghemri,1954-06-01,Engineer,45634
45636,Khue,Heinisuo,1954-07-02,Senior Engineer,45636
45637,Palash,Encarnacion,1954-08-12,Assistant Engineer,45637
45638,Bokyung,Morrow,1952-08-18,Senior Staff,45638
45639,Yuichiro,Brendel,1954-01-11,Staff,45639
45641,Chriss,Huxford,1954-03-09,Assistant Engineer,45641
45643,Kirk,Schurmann,1955-11-09,Engineer,45643
45645,Hausi,Desikan,1952-10-08,Staff,45645
45649,Dinkar,Peltason,1955-11-06,Senior Staff,45649
45651,Shigehiro,Lodder,1953-06-03,Engineer,45651
45652,Pranjal,Giveon,1954-12-05,Engineer,45652
45655,Radhakrishnan,Beausoleil,1954-12-25,Assistant Engineer,45655
45657,Jianhao,Hedayat,1955-02-25,Engineer,45657
45658,Maja,Ebeling,1954-10-03,Senior Staff,45658
45665,Peternela,Tsunoo,1952-09-28,Assistant Engineer,45665
45669,Janalee,Boudaillier,1954-12-03,Engineer,45669
45671,Hideo,Basawa,1955-09-11,Engineer,45671
45675,Visit,Verhoeff,1954-11-18,Engineer,45675
45685,Anwar,Huhdanpaa,1955-03-02,Senior Staff,45685
45687,Gay,Garrabrants,1955-04-06,Engineer,45687
45690,Adit,Openshaw,1953-06-08,Senior Staff,45690
45695,Danco,Kowalchuk,1955-04-20,Senior Engineer,45695
45698,Sanjoy,Melichar,1955-01-02,Senior Staff,45698
45699,Jayesh,Showalter,1955-08-12,Senior Staff,45699
45702,Peer,Showalter,1955-10-11,Senior Staff,45702
45709,Oddvar,Schnelling,1953-12-09,Senior Staff,45709
45716,Navin,Quaggetto,1954-08-22,Engineer,45716
45719,Larisa,Diderrich,1955-05-14,Engineer,45719
45722,Behnaam,Munke,1954-01-03,Assistant Engineer,45722
45727,Christophe,Wissmann,1953-07-11,Senior Staff,45727
45731,Naraig,Bouloucos,1953-09-14,Senior Engineer,45731
45732,Moheb,Gruenwald,1953-12-30,Senior Staff,45732
45734,Niclas,Caine,1952-02-26,Senior Staff,45734
45736,Remco,Morrow,1953-06-05,Technique Leader,45736
45743,Adas,Baaleh,1953-05-10,Senior Staff,45743
45744,Zhensheng,Bahi,1952-08-19,Senior Staff,45744
45748,Cheong,Irland,1955-01-09,Senior Staff,45748
45758,Felicidad,Krychniak,1952-04-18,Senior Engineer,45758
45759,Raimond,Liesche,1955-05-07,Technique Leader,45759
45766,Elrique,Tanemo,1955-03-23,Staff,45766
45768,Limsoon,Hemaspaandra,1954-06-11,Staff,45768
45773,Aamod,Baak,1954-09-17,Senior Engineer,45773
45775,Ortrud,Tsukune,1954-12-02,Senior Staff,45775
45778,Zhongwei,Stasinski,1952-10-07,Senior Engineer,45778
45780,Christ,Horswill,1954-08-23,Engineer,45780
45786,Emdad,Pouyioutas,1953-02-17,Staff,45786
45788,Shiv,Mitsuhashi,1952-11-14,Engineer,45788
45789,Jaihie,Makinen,1952-03-25,Staff,45789
45797,Chikara,Khalid,1954-12-21,Engineer,45797
45798,Gad,Plotkin,1955-09-27,Senior Staff,45798
45803,Padma,Lanzelotte,1954-12-14,Staff,45803
45805,Brewster,Falster,1953-07-22,Assistant Engineer,45805
45808,Yongdong,Eiron,1953-08-01,Senior Engineer,45808
45809,Wilmer,Arlazarov,1954-01-17,Senior Staff,45809
45814,Zhenbing,Malabarba,1954-06-06,Senior Staff,45814
45820,Kish,Nivat,1952-07-17,Staff,45820
45821,Garnik,Dredge,1954-02-04,Engineer,45821
45827,Ortrun,Schonegge,1953-03-27,Technique Leader,45827
45828,Panayotis,Litzkow,1952-09-03,Engineer,45828
45836,Aram,Laventhal,1952-02-17,Senior Engineer,45836
45837,Chrisa,Biron,1954-10-01,Staff,45837
45844,Patricia,Fetvedt,1954-07-29,Staff,45844
45851,Xiaoqiu,Ranum,1953-12-04,Senior Staff,45851
45853,Heping,Waterhouse,1952-07-07,Engineer,45853
45854,Zsolt,Kriebel,1952-02-24,Senior Staff,45854
45859,Christfried,Matheson,1953-09-07,Engineer,45859
45863,Lech,Ellozy,1953-12-15,Engineer,45863
45865,Toshimi,Bach,1953-12-26,Senior Staff,45865
45867,Hailing,Denna,1954-10-21,Senior Engineer,45867
45875,Sandeepan,Lorch,1954-01-28,Assistant Engineer,45875
45880,Masaru,Basawa,1955-10-21,Senior Engineer,45880
45883,JoAnna,Maccarone,1955-04-08,Senior Staff,45883
45886,Ioana,Ginesta,1955-01-10,Staff,45886
45891,Rutger,Magliocco,1953-09-25,Engineer,45891
45892,Srinidhi,Rahimi,1955-08-24,Engineer,45892
45895,Sajjad,Vural,1953-07-27,Staff,45895
45898,Kristinn,Ghandeharizadeh,1952-06-20,Staff,45898
45903,Arra,Chenney,1955-03-16,Engineer,45903
45904,Arunas,DasSarma,1955-12-06,Senior Engineer,45904
45908,Masasuke,Heyers,1953-02-01,Engineer,45908
45915,Paddy,Gluchowski,1955-01-04,Senior Staff,45915
45919,Aemilian,Denti,1954-10-22,Senior Staff,45919
45923,Masato,Xiaoshan,1954-05-11,Senior Staff,45923
45924,Vidar,Hettesheimer,1955-07-31,Senior Engineer,45924
45925,Hitomi,Yetim,1954-01-13,Engineer,45925
45936,Narain,Rodier,1952-06-06,Technique Leader,45936
45942,Hidde,Papadias,1955-11-12,Senior Engineer,45942
45950,Yefim,Gornas,1953-01-12,Senior Staff,45950
45951,Duke,Garnick,1953-08-03,Technique Leader,45951
45952,Perry,Landherr,1954-03-08,Senior Engineer,45952
45955,Luise,Lampe,1954-02-10,Engineer,45955
45962,Remco,Kalorkoti,1954-11-08,Engineer,45962
45965,Radoslaw,Fendler,1954-11-23,Staff,45965
45971,Chuanti,Welham,1955-10-20,Senior Engineer,45971
45972,Rafael,Bednarek,1955-08-04,Senior Engineer,45972
45973,Mokhtar,Bernatsky,1953-08-18,Senior Staff,45973
45974,Byong,Masand,1954-03-29,Engineer,45974
45976,Tianruo,Trystram,1955-01-19,Senior Staff,45976
45977,Ulf,Wiegley,1952-07-06,Senior Staff,45977
45979,Uno,Colorni,1955-04-16,Senior Engineer,45979
45985,Amstein,Lichtner,1952-05-24,Engineer,45985
45987,Gila,Olivero,1952-12-01,Senior Staff,45987
45989,Hiroyasu,Asrin,1953-08-21,Staff,45989
45998,Inderjeet,Rodiger,1953-06-21,Staff,45998
46004,Toshimori,Schlegelmilch,1952-11-23,Engineer,46004
46012,Tadahiko,Comte,1954-08-17,Technique Leader,46012
46025,Yurii,Demir,1953-02-09,Assistant Engineer,46025
46026,Leon,Schrooten,1955-08-25,Engineer,46026
46028,Sakthirel,Emmerich,1954-07-06,Senior Staff,46028
46036,Berni,Worfolk,1955-12-09,Senior Engineer,46036
46037,Mohit,Preusig,1952-05-13,Senior Engineer,46037
46040,Piyawadee,Aseltine,1955-12-02,Assistant Engineer,46040
46042,Youssef,Vrecion,1952-12-16,Senior Staff,46042
46044,Van,Strooper,1955-08-17,Senior Engineer,46044
46049,Lubomir,Verhaegen,1953-05-29,Staff,46049
46054,Udi,Bultermann,1953-12-20,Engineer,46054
46055,Charlene,Fabrizio,1952-03-15,Engineer,46055
46059,Susumu,DuCasse,1955-04-10,Staff,46059
46066,Ennio,Conde,1954-06-04,Senior Engineer,46066
46068,Laurentiu,Weisert,1955-04-12,Staff,46068
46070,Marsha,Gecsel,1955-11-09,Senior Engineer,46070
46075,Lucien,Cunliffe,1952-08-23,Engineer,46075
